======================================
        ISOTOPE ACTIVITY FILE         
======================================
 
Compiled: 15:08:41  11/01/2016    
MPI Processes:    1
 
Date: 21:35 24/06/2016
-----------------------------------------------------------------
-----------------------------------------------------------------
-----------------------------------------------------------------
-----------------------------------------------------------------
    1H3
     593        1        3        0
-----------------------------------------------------------------
    0.1000000000E+04     0.7021813349E+07     0.1252729854E-01
    0.1500000000E+04     0.1053271533E+08     0.1879093943E-01
    0.2000000000E+04     0.1053270593E+08     0.1879092267E-01
    0.3000000000E+04     0.1053268714E+08     0.1879088915E-01
    0.4000000000E+04     0.1053266835E+08     0.1879085562E-01
    0.5000000000E+04     0.1053264956E+08     0.1879082210E-01
    0.6000000000E+04     0.1053263077E+08     0.1879078857E-01
    0.7000000000E+04     0.1053261198E+08     0.1879075505E-01
    0.8000000000E+04     0.1053259319E+08     0.1879072153E-01
    0.9000000000E+04     0.1053257440E+08     0.1879068800E-01
    0.1000000000E+05     0.1053255560E+08     0.1879065448E-01
    0.1100000000E+05     0.1053253681E+08     0.1879062096E-01
    0.1200000000E+05     0.1053251802E+08     0.1879058743E-01
    0.1300000000E+05     0.1053249923E+08     0.1879055391E-01
    0.1400000000E+05     0.1053248044E+08     0.1879052039E-01
    0.1500000000E+05     0.1053246165E+08     0.1879048686E-01
    0.1600000000E+05     0.1053244286E+08     0.1879045334E-01
    0.1700000000E+05     0.1053242407E+08     0.1879041982E-01
    0.1800000000E+05     0.1053240528E+08     0.1879038629E-01
    0.1900000000E+05     0.1053238649E+08     0.1879035277E-01
    0.2000000000E+05     0.1053236770E+08     0.1879031925E-01
    0.2100000000E+05     0.1053234891E+08     0.1879028572E-01
    0.2200000000E+05     0.1053233012E+08     0.1879025220E-01
    0.2300000000E+05     0.1053231133E+08     0.1879021868E-01
    0.2400000000E+05     0.1053229254E+08     0.1879018516E-01
    0.2500000000E+05     0.1053227375E+08     0.1879015163E-01
    0.2600000000E+05     0.1053225496E+08     0.1879011811E-01
    0.2700000000E+05     0.1053223617E+08     0.1879008459E-01
    0.2800000000E+05     0.1053221738E+08     0.1879005106E-01
    0.2900000000E+05     0.1053219859E+08     0.1879001754E-01
    0.3000000000E+05     0.1053217980E+08     0.1878998402E-01
    0.3100000000E+05     0.1053216101E+08     0.1878995050E-01
    0.3200000000E+05     0.1053214222E+08     0.1878991698E-01
    0.3300000000E+05     0.1053212343E+08     0.1878988345E-01
    0.3400000000E+05     0.1053210464E+08     0.1878984993E-01
    0.3500000000E+05     0.1053208585E+08     0.1878981641E-01
    0.3600000000E+05     0.1053206706E+08     0.1878978289E-01
    0.3700000000E+05     0.1053204827E+08     0.1878974936E-01
    0.3800000000E+05     0.1053202948E+08     0.1878971584E-01
    0.3900000000E+05     0.1053201069E+08     0.1878968232E-01
    0.4000000000E+05     0.1053199190E+08     0.1878964880E-01
    0.4100000000E+05     0.1053197311E+08     0.1878961528E-01
    0.4200000000E+05     0.1053195432E+08     0.1878958176E-01
    0.4300000000E+05     0.1053193553E+08     0.1878954823E-01
    0.4400000000E+05     0.1053191674E+08     0.1878951471E-01
    0.4500000000E+05     0.1053189795E+08     0.1878948119E-01
    0.4600000000E+05     0.1053187916E+08     0.1878944767E-01
    0.4700000000E+05     0.1053186037E+08     0.1878941415E-01
    0.4800000000E+05     0.1053184158E+08     0.1878938063E-01
    0.4900000000E+05     0.1053182279E+08     0.1878934711E-01
    0.5000000000E+05     0.1053180401E+08     0.1878931358E-01
    0.5100000000E+05     0.1053178522E+08     0.1878928006E-01
    0.5200000000E+05     0.1053176643E+08     0.1878924654E-01
    0.5300000000E+05     0.1053174764E+08     0.1878921302E-01
    0.5400000000E+05     0.1053172885E+08     0.1878917950E-01
    0.5500000000E+05     0.1053171006E+08     0.1878914598E-01
    0.5600000000E+05     0.1053169127E+08     0.1878911246E-01
    0.5700000000E+05     0.1053167248E+08     0.1878907894E-01
    0.5800000000E+05     0.1053165369E+08     0.1878904542E-01
    0.5900000000E+05     0.1053163490E+08     0.1878901190E-01
    0.6000000000E+05     0.1053161611E+08     0.1878897838E-01
    0.6100000000E+05     0.1053159732E+08     0.1878894486E-01
    0.6200000000E+05     0.1053157854E+08     0.1878891134E-01
    0.6300000000E+05     0.1053155975E+08     0.1878887781E-01
    0.6400000000E+05     0.1053154096E+08     0.1878884429E-01
    0.6500000000E+05     0.1053152217E+08     0.1878881077E-01
    0.6600000000E+05     0.1053150338E+08     0.1878877725E-01
    0.6700000000E+05     0.1053148459E+08     0.1878874373E-01
    0.6800000000E+05     0.1053146580E+08     0.1878871021E-01
    0.6900000000E+05     0.1053144701E+08     0.1878867669E-01
    0.7000000000E+05     0.1053142823E+08     0.1878864317E-01
    0.7100000000E+05     0.1053140944E+08     0.1878860965E-01
    0.7200000000E+05     0.1053139065E+08     0.1878857613E-01
    0.7300000000E+05     0.1053137186E+08     0.1878854261E-01
    0.7400000000E+05     0.1053135307E+08     0.1878850909E-01
    0.7500000000E+05     0.1053133428E+08     0.1878847557E-01
    0.7600000000E+05     0.1053131549E+08     0.1878844205E-01
    0.7700000000E+05     0.1053129671E+08     0.1878840854E-01
    0.7800000000E+05     0.1053127792E+08     0.1878837502E-01
    0.7900000000E+05     0.1053125913E+08     0.1878834150E-01
    0.8000000000E+05     0.1053124034E+08     0.1878830798E-01
    0.8100000000E+05     0.1053122155E+08     0.1878827446E-01
