======================================
                 ACTIVITY HISTORY FILE
======================================
 
Date: 01:27 04/02/2014
 0.6000000000D+02  0.5856336922D+29
 0.1200000000D+03  0.5856336922D+29
 0.1800000000D+03  0.5856336922D+29
 0.2400000000D+03  0.5856336922D+29
 0.3000000000D+03  0.5856336922D+29
 0.3600000000D+03  0.8017556160D+06
 0.4200000000D+03  0.7050935239D+06
 0.4800000000D+03  0.6498873010D+06
 0.5400000000D+03  0.6067761431D+06
 0.6000000000D+03  0.5708482819D+06
 0.6600000000D+03  0.5399526232D+06
 0.7200000000D+03  0.5127967255D+06
 0.7800000000D+03  0.4885133846D+06
 0.8400000000D+03  0.4665138307D+06
 0.9000000000D+03  0.4463828409D+06
 0.9600000000D+03  0.4278070463D+06
 0.1020000000D+04  0.4105698728D+06
 0.1080000000D+04  0.3944864020D+06
 0.1140000000D+04  0.3794221884D+06
 0.1200000000D+04  0.3652607465D+06
 0.1260000000D+04  0.3519219459D+06
 0.1320000000D+04  0.3393265081D+06
 0.1380000000D+04  0.3274080049D+06
 0.1440000000D+04  0.3161144410D+06
 0.1500000000D+04  0.3053973501D+06
 0.1560000000D+04  0.2952172631D+06
 0.1620000000D+04  0.2855356072D+06
 0.1680000000D+04  0.2763209422D+06
 0.1740000000D+04  0.2675444853D+06
 0.1800000000D+04  0.2591796099D+06
 0.1860000000D+04  0.2512009036D+06
 0.1920000000D+04  0.2435870007D+06
 0.1980000000D+04  0.2363171632D+06
 0.2040000000D+04  0.2293709505D+06
 0.2100000000D+04  0.2227314511D+06
 0.2160000000D+04  0.2163838421D+06
 0.2220000000D+04  0.2103098577D+06
 0.2280000000D+04  0.2044959111D+06
 0.2340000000D+04  0.1989295694D+06
 0.2400000000D+04  0.1936009228D+06
 0.2460000000D+04  0.1884941104D+06
 0.2520000000D+04  0.1835983211D+06
 0.2580000000D+04  0.1789032081D+06
 0.2640000000D+04  0.1743983931D+06
 0.2700000000D+04  0.1700745365D+06
 0.2760000000D+04  0.1659243237D+06
 0.2820000000D+04  0.1619383234D+06
 0.2880000000D+04  0.1581091255D+06
 0.2940000000D+04  0.1544289716D+06
 0.3000000000D+04  0.1508912691D+06
 0.3060000000D+04  0.1474892974D+06
 0.3120000000D+04  0.1442173380D+06
 0.3180000000D+04  0.1410683048D+06
 0.3240000000D+04  0.1380378422D+06
 0.3300000000D+04  0.1351203494D+06
 0.3360000000D+04  0.1323105702D+06
 0.3420000000D+04  0.1296038186D+06
 0.3480000000D+04  0.1269956202D+06
 0.3540000000D+04  0.1244819647D+06
 0.3600000000D+04  0.1220589871D+06
 0.3660000000D+04  0.1197223691D+06
 0.3720000000D+04  0.1174684775D+06
 0.3780000000D+04  0.1152937623D+06
 0.3840000000D+04  0.1131950959D+06
 0.3900000000D+04  0.1111699764D+06
 0.3960000000D+04  0.1092142074D+06
 0.4020000000D+04  0.1073261565D+06
 0.4080000000D+04  0.1055022764D+06
 0.4140000000D+04  0.1037404867D+06
 0.4200000000D+04  0.1020378278D+06
 0.4260000000D+04  0.1003925839D+06
 0.4320000000D+04  0.9880221181D+05
 0.4380000000D+04  0.9726441185D+05
 0.4440000000D+04  0.9577722281D+05
 0.4500000000D+04  0.9433906964D+05
 0.4560000000D+04  0.9294764001D+05
 0.4620000000D+04  0.9160147885D+05
 0.4680000000D+04  0.9029879583D+05
 0.4740000000D+04  0.8903823732D+05
 0.4800000000D+04  0.8781835783D+05
 0.4860000000D+04  0.8663690460D+05
 0.4920000000D+04  0.8549251009D+05
 0.4980000000D+04  0.8438478990D+05
 0.5040000000D+04  0.8331191700D+05
 0.5100000000D+04  0.8227219428D+05
 0.5160000000D+04  0.8126521781D+05
 0.5220000000D+04  0.8028891129D+05
 0.5280000000D+04  0.7934337871D+05
 0.5340000000D+04  0.7842705153D+05
 0.5400000000D+04  0.7753842951D+05
 0.5460000000D+04  0.7667663099D+05
 0.5520000000D+04  0.7584102123D+05
 0.5580000000D+04  0.7503065833D+05
 0.5640000000D+04  0.7424464205D+05
 0.5700000000D+04  0.7348280782D+05
 0.5760000000D+04  0.7274391973D+05
 0.5820000000D+04  0.7202703521D+05
 0.5880000000D+04  0.7133147829D+05
 0.5940000000D+04  0.7065631666D+05
 0.6000000000D+04  0.7000108070D+05
 0.6060000000D+04  0.6936496910D+05
 0.6120000000D+04  0.6874723505D+05
 0.6180000000D+04  0.6814746776D+05
 0.6240000000D+04  0.6756508662D+05
 0.6300000000D+04  0.6699974252D+05
 0.6360000000D+04  0.6645068795D+05
 0.6420000000D+04  0.6591735132D+05
 0.6480000000D+04  0.6539942266D+05
 0.6540000000D+04  0.6489673667D+05
 0.6600000000D+04  0.6440894534D+05
 0.6660000000D+04  0.6393552337D+05
 0.6720000000D+04  0.6347493290D+05
 0.6780000000D+04  0.6302780355D+05
 0.6840000000D+04  0.6259296670D+05
 0.6900000000D+04  0.6217039751D+05
 0.6960000000D+04  0.6175968528D+05
 0.7020000000D+04  0.6136021796D+05
 0.7080000000D+04  0.6097211187D+05
 0.7140000000D+04  0.6059475413D+05
 0.7200000000D+04  0.6022759428D+05
 0.7260000000D+04  0.5987026748D+05
 0.7320000000D+04  0.5952390633D+05
 0.7380000000D+04  0.5918660616D+05
 0.7440000000D+04  0.5885813228D+05
 0.7500000000D+04  0.5853859223D+05
 0.7560000000D+04  0.5822777660D+05
 0.7620000000D+04  0.5792586494D+05
 0.7680000000D+04  0.5763201017D+05
 0.7740000000D+04  0.5734586099D+05
 0.7800000000D+04  0.5706707396D+05
 0.7860000000D+04  0.5679566347D+05
 0.7920000000D+04  0.5653134290D+05
 0.7980000000D+04  0.5627456491D+05
 0.8040000000D+04  0.5602508128D+05
 0.8100000000D+04  0.5578239879D+05
 0.8160000000D+04  0.5554556780D+05
 0.8220000000D+04  0.5531502180D+05
 0.8280000000D+04  0.5509049785D+05
 0.8340000000D+04  0.5487178777D+05
 0.8400000000D+04  0.5465852837D+05
 0.8460000000D+04  0.5445067020D+05
 0.8520000000D+04  0.5424845372D+05
 0.8580000000D+04  0.5405117834D+05
 0.8640000000D+04  0.5385885952D+05
 0.8700000000D+04  0.5367142100D+05
 0.8760000000D+04  0.5348877637D+05
 0.8820000000D+04  0.5331152853D+05
 0.8880000000D+04  0.5313909030D+05
