======================================
        ISOTOPE ACTIVITY FILE         
======================================
 
Compiled: 22:34:12  01/06/2015    
MPI Processes:    2
 
Date: 18:31 10/06/2015
-----------------------------------------------------------------
-----------------------------------------------------------------
-----------------------------------------------------------------
-----------------------------------------------------------------
    1H3
     593        1        3        0
-----------------------------------------------------------------
    0.3000000000E+03     0.9060200858E+10     0.1616389319E+02
    0.1000000000E+04     0.9060189543E+10     0.1616387301E+02
    0.2000000000E+04     0.9060173379E+10     0.1616384417E+02
    0.3000000000E+04     0.9060157215E+10     0.1616381533E+02
    0.4000000000E+04     0.9060141051E+10     0.1616378649E+02
    0.5000000000E+04     0.9060124888E+10     0.1616375766E+02
    0.6000000000E+04     0.9060108724E+10     0.1616372882E+02
    0.7000000000E+04     0.9060092560E+10     0.1616369998E+02
    0.8000000000E+04     0.9060076396E+10     0.1616367115E+02
    0.9000000000E+04     0.9060060233E+10     0.1616364231E+02
    0.1000000000E+05     0.9060044069E+10     0.1616361347E+02
    0.1100000000E+05     0.9060027906E+10     0.1616358464E+02
    0.1200000000E+05     0.9060011742E+10     0.1616355580E+02
    0.1300000000E+05     0.9059995578E+10     0.1616352696E+02
    0.1400000000E+05     0.9059979415E+10     0.1616349813E+02
    0.1500000000E+05     0.9059963251E+10     0.1616346929E+02
    0.1600000000E+05     0.9059947088E+10     0.1616344045E+02
    0.1700000000E+05     0.9059930925E+10     0.1616341162E+02
    0.1800000000E+05     0.9059914761E+10     0.1616338278E+02
    0.1900000000E+05     0.9059898598E+10     0.1616335394E+02
    0.2000000000E+05     0.9059882434E+10     0.1616332511E+02
    0.2100000000E+05     0.9059866271E+10     0.1616329627E+02
    0.2200000000E+05     0.9059850108E+10     0.1616326743E+02
    0.2300000000E+05     0.9059833945E+10     0.1616323860E+02
    0.2400000000E+05     0.9059817781E+10     0.1616320976E+02
    0.2500000000E+05     0.9059801618E+10     0.1616318093E+02
    0.2600000000E+05     0.9059785455E+10     0.1616315209E+02
    0.2700000000E+05     0.9059769292E+10     0.1616312325E+02
    0.2800000000E+05     0.9059753129E+10     0.1616309442E+02
    0.2900000000E+05     0.9059736966E+10     0.1616306558E+02
    0.3000000000E+05     0.9059720803E+10     0.1616303675E+02
    0.3100000000E+05     0.9059704640E+10     0.1616300791E+02
    0.3200000000E+05     0.9059688477E+10     0.1616297908E+02
    0.3300000000E+05     0.9059672314E+10     0.1616295024E+02
    0.3400000000E+05     0.9059656151E+10     0.1616292140E+02
    0.3500000000E+05     0.9059639988E+10     0.1616289257E+02
    0.3600000000E+05     0.9059623825E+10     0.1616286373E+02
    0.3700000000E+05     0.9059607662E+10     0.1616283490E+02
    0.3800000000E+05     0.9059591499E+10     0.1616280606E+02
    0.3900000000E+05     0.9059575336E+10     0.1616277723E+02
    0.4000000000E+05     0.9059559174E+10     0.1616274839E+02
    0.4100000000E+05     0.9059543011E+10     0.1616271956E+02
    0.4200000000E+05     0.9059526848E+10     0.1616269072E+02
    0.4300000000E+05     0.9059510686E+10     0.1616266189E+02
    0.4400000000E+05     0.9059494523E+10     0.1616263305E+02
    0.4500000000E+05     0.9059478360E+10     0.1616260422E+02
    0.4600000000E+05     0.9059462198E+10     0.1616257538E+02
    0.4700000000E+05     0.9059446035E+10     0.1616254655E+02
    0.4800000000E+05     0.9059429873E+10     0.1616251771E+02
    0.4900000000E+05     0.9059413710E+10     0.1616248888E+02
    0.5000000000E+05     0.9059397548E+10     0.1616246004E+02
    0.5100000000E+05     0.9059381385E+10     0.1616243121E+02
    0.5200000000E+05     0.9059365223E+10     0.1616240237E+02
    0.5300000000E+05     0.9059349060E+10     0.1616237354E+02
    0.5400000000E+05     0.9059332898E+10     0.1616234470E+02
    0.5500000000E+05     0.9059316736E+10     0.1616231587E+02
    0.5600000000E+05     0.9059300573E+10     0.1616228704E+02
    0.5700000000E+05     0.9059284411E+10     0.1616225820E+02
    0.5800000000E+05     0.9059268249E+10     0.1616222937E+02
    0.5900000000E+05     0.9059252087E+10     0.1616220053E+02
    0.6000000000E+05     0.9059235924E+10     0.1616217170E+02
    0.6100000000E+05     0.9059219762E+10     0.1616214286E+02
    0.6200000000E+05     0.9059203600E+10     0.1616211403E+02
    0.6300000000E+05     0.9059187438E+10     0.1616208520E+02
    0.6400000000E+05     0.9059171276E+10     0.1616205636E+02
    0.6500000000E+05     0.9059155114E+10     0.1616202753E+02
    0.6600000000E+05     0.9059138952E+10     0.1616199869E+02
    0.6700000000E+05     0.9059122790E+10     0.1616196986E+02
    0.6800000000E+05     0.9059106628E+10     0.1616194103E+02
    0.6900000000E+05     0.9059090466E+10     0.1616191219E+02
    0.7000000000E+05     0.9059074304E+10     0.1616188336E+02
    0.7100000000E+05     0.9059058142E+10     0.1616185453E+02
    0.7200000000E+05     0.9059041980E+10     0.1616182569E+02
    0.7300000000E+05     0.9059025819E+10     0.1616179686E+02
    0.7400000000E+05     0.9059009657E+10     0.1616176802E+02
    0.7500000000E+05     0.9058993495E+10     0.1616173919E+02
    0.7600000000E+05     0.9058977333E+10     0.1616171036E+02
    0.7700000000E+05     0.9058961172E+10     0.1616168152E+02
    0.7800000000E+05     0.9058945010E+10     0.1616165269E+02
    0.7900000000E+05     0.9058928848E+10     0.1616162386E+02
    0.8000000000E+05     0.9058912687E+10     0.1616159502E+02
    0.8100000000E+05     0.9058896525E+10     0.1616156619E+02
    0.8200000000E+05     0.9058880364E+10     0.1616153736E+02
    0.8300000000E+05     0.9058864202E+10     0.1616150853E+02
    0.8400000000E+05     0.9058848041E+10     0.1616147969E+02
    0.8500000000E+05     0.9058831879E+10     0.1616145086E+02
    0.8600000000E+05     0.9058815718E+10     0.1616142203E+02
    0.8700000000E+05     0.9058799556E+10     0.1616139319E+02
    0.8800000000E+05     0.9058783395E+10     0.1616136436E+02
    0.8900000000E+05     0.9058767234E+10     0.1616133553E+02
    0.9000000000E+05     0.9058751072E+10     0.1616130670E+02
    0.9100000000E+05     0.9058734911E+10     0.1616127786E+02
    0.9200000000E+05     0.9058718750E+10     0.1616124903E+02
    0.9300000000E+05     0.9058702589E+10     0.1616122020E+02
    0.9400000000E+05     0.9058686427E+10     0.1616119137E+02
    0.9500000000E+05     0.9058670266E+10     0.1616116253E+02
    0.9600000000E+05     0.9058654105E+10     0.1616113370E+02
    0.9700000000E+05     0.9058637944E+10     0.1616110487E+02
    0.9800000000E+05     0.9058621783E+10     0.1616107604E+02
    0.9900000000E+05     0.9058605622E+10     0.1616104720E+02
    0.1000000000E+06     0.9058589461E+10     0.1616101837E+02
    0.1010000000E+06     0.9058573300E+10     0.1616098954E+02
    0.1020000000E+06     0.9058557139E+10     0.1616096071E+02
    0.1030000000E+06     0.9058540978E+10     0.1616093188E+02
    0.1040000000E+06     0.9058524817E+10     0.1616090304E+02
    0.1050000000E+06     0.9058508656E+10     0.1616087421E+02
    0.1060000000E+06     0.9058492495E+10     0.1616084538E+02
    0.1070000000E+06     0.9058476334E+10     0.1616081655E+02
